Trade,Open Time,Order,Close Time,Open Price,Close Price,Return ($),Balance,Return (Pips),Trade Classification
1108,4/7/2015 16:00,Buy,4/7/2015 16:00,0.7492,0.74907,($2.30),"$11,147.10 ",-1.3,Neutral
1109,4/7/2015 20:00,Sell,4/7/2015 20:00,0.75054,0.7516,($11.60),"$11,135.50 ",-10.6,Losing
1110,4/9/2015 8:00,Sell,4/9/2015 8:00,0.76016,0.75858,$14.80 ,"$11,150.30 ",15.8,Winning
1111,4/10/2015 9:00,Sell,4/10/2015 9:00,0.75255,0.75442,($19.70),"$11,130.60 ",-18.7,Losing
1112,4/13/2015 3:00,Sell,4/13/2015 3:00,0.74695,0.74435,$25.00 ,"$11,155.60 ",26,Winning
1113,4/13/2015 4:00,Buy,4/13/2015 5:00,0.74435,0.74433,($1.20),"$11,154.40 ",-0.2,Neutral
1114,4/13/2015 7:00,Buy,4/13/2015 7:00,0.74293,0.74343,$4.00 ,"$11,158.40 ",5,Winning
1115,4/13/2015 16:00,Sell,4/13/2015 16:00,0.74568,0.74519,$3.90 ,"$11,162.30 ",4.9,Neutral
1116,4/13/2015 21:00,Sell,4/13/2015 21:00,0.74704,0.74689,$0.50 ,"$11,162.80 ",1.5,Neutral
1117,4/14/2015 16:00,Buy,4/14/2015 17:00,0.75173,0.75187,$0.40 ,"$11,163.20 ",1.4,Neutral
1118,4/14/2015 19:00,Buy,4/14/2015 19:00,0.7511,0.75089,($3.10),"$11,160.10 ",-2.1,Neutral
1119,4/15/2015 4:00,Buy,4/15/2015 4:00,0.75136,0.74999,($14.70),"$11,145.40 ",-13.7,Losing
1120,4/16/2015 20:00,Buy,4/16/2015 20:00,0.76492,0.76671,$16.90 ,"$11,162.30 ",17.9,Winning
1121,4/16/2015 22:00,Buy,4/16/2015 22:00,0.76461,0.76487,$1.60 ,"$11,163.90 ",2.6,Neutral
1122,4/19/2015 15:00,Buy,4/19/2015 15:00,0.76715,0.76984,$25.90 ,"$11,189.80 ",26.9,Winning
1123,4/20/2015 10:00,Sell,4/20/2015 10:00,0.76806,0.76627,$16.90 ,"$11,206.70 ",17.9,Winning
1124,4/20/2015 22:00,Buy,4/20/2015 22:00,0.76349,0.76455,$9.60 ,"$11,216.30 ",10.6,Winning
1125,4/21/2015 10:00,Buy,4/21/2015 10:00,0.7671,0.7696,$24.00 ,"$11,240.30 ",25,Winning
1126,4/22/2015 16:00,Sell,4/22/2015 16:00,0.76643,0.7664,($0.70),"$11,239.60 ",0.3,Neutral
1127,4/23/2015 0:00,Sell,4/23/2015 0:00,0.75863,0.7582,$3.30 ,"$11,242.90 ",4.3,Neutral
1128,4/24/2015 6:00,Buy,4/24/2015 6:00,0.75584,0.75555,($3.90),"$11,239.00 ",-2.9,Neutral
1129,4/27/2015 3:00,Buy,4/27/2015 3:00,0.76062,0.76045,($2.70),"$11,236.30 ",-1.7,Neutral
1130,4/27/2015 5:00,Buy,4/27/2015 5:00,0.75976,0.76058,$7.20 ,"$11,243.50 ",8.2,Winning
1131,4/27/2015 18:00,Buy,4/27/2015 18:00,0.76352,0.76366,$0.40 ,"$11,243.90 ",1.4,Neutral
1132,4/27/2015 23:00,Sell,4/27/2015 23:00,0.76291,0.76242,$3.90 ,"$11,247.80 ",4.9,Neutral
1133,4/28/2015 5:00,Sell,4/28/2015 5:00,0.76683,0.76794,($12.10),"$11,235.70 ",-11.1,Losing
1134,4/28/2015 7:00,Sell,4/28/2015 7:00,0.76901,0.76883,$0.80 ,"$11,236.50 ",1.8,Neutral
1135,4/28/2015 17:00,Buy,4/28/2015 17:00,0.77098,0.7731,$20.20 ,"$11,256.70 ",21.2,Winning
1136,4/29/2015 1:00,Buy,4/29/2015 1:00,0.76922,0.76999,$6.70 ,"$11,263.40 ",7.7,Winning
1137,4/29/2015 3:00,Sell,4/29/2015 3:00,0.77146,0.77085,$5.10 ,"$11,268.50 ",6.1,Winning
1138,4/29/2015 20:00,Buy,4/29/2015 20:00,0.76042,0.76234,$18.20 ,"$11,286.70 ",19.2,Winning
1139,4/29/2015 21:00,Sell,4/29/2015 22:00,0.76234,0.76168,$5.60 ,"$11,292.30 ",6.6,Winning
1140,4/30/2015 15:00,Sell,4/30/2015 15:00,0.76285,0.76328,($5.30),"$11,287.00 ",-4.3,Neutral
1141,5/1/2015 14:00,Sell,5/1/2015 14:00,0.75301,0.75184,$10.70 ,"$11,297.70 ",11.7,Winning
1142,5/5/2015 23:00,Sell,5/5/2015 23:00,0.74904,0.74866,$2.80 ,"$11,300.50 ",3.8,Neutral
1143,5/11/2015 19:00,Buy,5/11/2015 19:00,0.73335,0.7341,$6.50 ,"$11,307.00 ",7.5,Winning
1144,5/11/2015 22:00,Sell,5/11/2015 22:00,0.73462,0.73597,($14.50),"$11,292.50 ",-13.5,Losing
1145,5/12/2015 6:00,Sell,5/12/2015 6:00,0.73775,0.73815,($5.00),"$11,287.50 ",-4,Neutral
1146,5/14/2015 14:00,Buy,5/14/2015 14:00,0.74937,0.7496,$1.30 ,"$11,288.80 ",2.3,Neutral
1147,5/14/2015 21:00,Buy,5/14/2015 21:00,0.74594,0.7472,$11.60 ,"$11,300.40 ",12.6,Winning
1148,5/15/2015 6:00,Buy,5/15/2015 6:00,0.74428,0.74409,($2.90),"$11,297.50 ",-1.9,Neutral
1149,5/15/2015 8:00,Buy,5/15/2015 9:00,0.74367,0.74376,($0.10),"$11,297.40 ",0.9,Neutral
1150,5/15/2015 12:00,Sell,5/15/2015 12:00,0.74872,0.74783,$7.90 ,"$11,305.30 ",8.9,Winning
1151,5/18/2015 9:00,Buy,5/18/2015 9:00,0.73982,0.73834,($15.80),"$11,289.50 ",-14.8,Losing
1152,5/18/2015 14:00,Buy,5/18/2015 14:00,0.73753,0.73808,$4.50 ,"$11,294.00 ",5.5,Winning
1153,5/19/2015 2:00,Sell,5/19/2015 2:00,0.74398,0.74168,$22.00 ,"$11,316.00 ",23,Winning
1154,5/19/2015 13:00,Buy,5/19/2015 14:00,0.73412,0.73474,$5.20 ,"$11,321.20 ",6.2,Winning
1155,5/19/2015 15:00,Sell,5/19/2015 15:00,0.73474,0.73382,$8.20 ,"$11,329.40 ",9.2,Winning
1156,5/19/2015 16:00,Buy,5/19/2015 16:00,0.73382,0.73415,$2.30 ,"$11,331.70 ",3.3,Neutral
1157,5/19/2015 20:00,Sell,5/19/2015 20:00,0.73584,0.73504,$7.00 ,"$11,338.70 ",8,Winning
1158,5/22/2015 9:00,Buy,5/22/2015 9:00,0.73163,0.73139,($3.40),"$11,335.30 ",-2.4,Neutral
1159,5/22/2015 12:00,Buy,5/22/2015 12:00,0.73044,0.73135,$8.10 ,"$11,343.40 ",9.1,Winning
1160,5/22/2015 15:00,Sell,5/22/2015 15:00,0.73054,0.73064,($2.00),"$11,341.40 ",-1,Neutral
1161,5/24/2015 15:00,Buy,5/24/2015 15:00,0.7299,0.73123,$12.30 ,"$11,353.70 ",13.3,Winning
1162,5/24/2015 18:00,Sell,5/24/2015 18:00,0.73048,0.73095,($5.70),"$11,348.00 ",-4.7,Neutral
1163,5/26/2015 15:00,Buy,5/26/2015 16:00,0.72283,0.72196,($9.70),"$11,338.30 ",-8.7,Losing
1164,5/26/2015 19:00,Sell,5/26/2015 19:00,0.72456,0.7242,$2.60 ,"$11,340.90 ",3.6,Neutral
1165,5/27/2015 4:00,Buy,5/27/2015 4:00,0.72438,0.72465,$1.70 ,"$11,342.60 ",2.7,Neutral
1166,5/27/2015 6:00,Buy,5/27/2015 6:00,0.7238,0.72289,($10.10),"$11,332.50 ",-9.1,Losing
1167,5/28/2015 11:00,Sell,5/28/2015 11:00,0.71581,0.71485,$8.60 ,"$11,341.10 ",9.6,Winning
1168,5/28/2015 15:00,Sell,5/28/2015 15:00,0.71834,0.71733,$9.10 ,"$11,350.20 ",10.1,Winning
1169,5/28/2015 22:00,Buy,5/29/2015 1:00,0.7146,0.71442,($2.80),"$11,347.40 ",-1.8,Neutral
1170,5/29/2015 2:00,Sell,5/29/2015 2:00,0.71442,0.71211,$22.10 ,"$11,369.50 ",23.1,Winning
1171,5/29/2015 3:00,Buy,5/29/2015 3:00,0.71211,0.71288,$6.70 ,"$11,376.20 ",7.7,Winning
1172,6/1/2015 11:00,Buy,6/1/2015 13:00,0.7103,0.70861,($17.90),"$11,358.30 ",-16.9,Losing
1173,6/1/2015 15:00,Buy,6/1/2015 15:00,0.70882,0.70876,($1.60),"$11,356.70 ",-0.6,Neutral
1174,6/1/2015 16:00,Sell,6/1/2015 16:00,0.70876,0.70867,($0.10),"$11,356.60 ",0.9,Neutral
1175,6/2/2015 20:00,Buy,6/2/2015 20:00,0.71602,0.71632,$2.00 ,"$11,358.60 ",3,Neutral
1176,6/2/2015 22:00,Sell,6/2/2015 22:00,0.71915,0.71724,$18.10 ,"$11,376.70 ",19.1,Winning
1177,6/3/2015 5:00,Buy,6/3/2015 5:00,0.71447,0.71426,($3.10),"$11,373.60 ",-2.1,Neutral
1178,6/5/2015 15:00,Sell,6/5/2015 15:00,0.70393,0.70418,($3.50),"$11,370.10 ",-2.5,Neutral
1179,6/7/2015 18:00,Sell,6/7/2015 18:00,0.70482,0.70467,$0.50 ,"$11,370.60 ",1.5,Neutral
1180,6/8/2015 9:00,Sell,6/8/2015 9:00,0.70871,0.70877,($1.60),"$11,369.00 ",-0.6,Neutral
1181,6/8/2015 21:00,Buy,6/8/2015 21:00,0.71193,0.71247,$4.40 ,"$11,373.40 ",5.4,Winning
1182,6/9/2015 0:00,Buy,6/9/2015 0:00,0.71158,0.71091,($7.70),"$11,365.70 ",-6.7,Losing
1183,6/9/2015 7:00,Sell,6/9/2015 7:00,0.71397,0.7154,($15.30),"$11,350.40 ",-14.3,Losing
1184,6/14/2015 15:00,Buy,6/14/2015 15:00,0.69787,0.69911,$11.40 ,"$11,361.80 ",12.4,Winning
1185,6/15/2015 1:00,Sell,6/15/2015 1:00,0.6968,0.69672,($0.20),"$11,361.60 ",0.8,Neutral
1186,6/17/2015 7:00,Buy,6/17/2015 7:00,0.69267,0.6928,$0.30 ,"$11,361.90 ",1.3,Neutral
1187,6/17/2015 11:00,Buy,6/17/2015 11:00,0.6909,0.69101,$0.10 ,"$11,362.00 ",1.1,Neutral
1188,6/17/2015 20:00,Buy,6/17/2015 20:00,0.68857,0.6897,$10.30 ,"$11,372.30 ",11.3,Winning
1189,6/18/2015 2:00,Buy,6/18/2015 2:00,0.68912,0.68947,$2.50 ,"$11,374.80 ",3.5,Neutral
1190,6/18/2015 6:00,Sell,6/18/2015 6:00,0.6957,0.69352,$20.80 ,"$11,395.60 ",21.8,Winning
1191,6/18/2015 8:00,Sell,6/18/2015 8:00,0.69601,0.69569,$2.20 ,"$11,397.80 ",3.2,Neutral
1192,6/18/2015 11:00,Buy,6/18/2015 11:00,0.69351,0.69392,$3.10 ,"$11,400.90 ",4.1,Neutral
1193,6/23/2015 10:00,Sell,6/23/2015 10:00,0.68264,0.68453,($19.90),"$11,381.00 ",-18.9,Losing
1194,6/24/2015 10:00,Buy,6/24/2015 10:00,0.68634,0.68582,($6.20),"$11,374.80 ",-5.2,Losing
1195,6/24/2015 18:00,Buy,6/24/2015 18:00,0.68806,0.68857,$4.10 ,"$11,378.90 ",5.1,Winning
1196,6/24/2015 21:00,Sell,6/24/2015 21:00,0.69034,0.69013,$1.10 ,"$11,380.00 ",2.1,Neutral
1197,6/25/2015 0:00,Sell,6/25/2015 0:00,0.6921,0.69164,$3.60 ,"$11,383.60 ",4.6,Neutral
1198,6/25/2015 4:00,Buy,6/25/2015 5:00,0.68912,0.69049,$12.70 ,"$11,396.30 ",13.7,Winning
1199,6/26/2015 8:00,Buy,6/26/2015 9:00,0.68499,0.68475,($3.40),"$11,392.90 ",-2.4,Neutral
1200,6/29/2015 11:00,Buy,6/29/2015 11:00,0.68102,0.68514,$40.20 ,"$11,433.10 ",41.2,Winning
1201,6/29/2015 13:00,Sell,6/29/2015 13:00,0.68582,0.68711,($13.90),"$11,419.20 ",-12.9,Losing
1202,6/29/2015 22:00,Sell,6/29/2015 22:00,0.68207,0.68063,$13.40 ,"$11,432.60 ",14.4,Winning
1203,6/30/2015 0:00,Sell,6/30/2015 0:00,0.68143,0.68079,$5.40 ,"$11,438.00 ",6.4,Winning
1204,6/30/2015 6:00,Buy,6/30/2015 8:00,0.67573,0.67771,$18.80 ,"$11,456.80 ",19.8,Winning
1205,6/30/2015 17:00,Buy,6/30/2015 17:00,0.67621,0.67719,$8.80 ,"$11,465.60 ",9.8,Winning
1206,7/1/2015 9:00,Sell,7/1/2015 9:00,0.67625,0.67551,$6.40 ,"$11,472.00 ",7.4,Winning
1207,7/1/2015 11:00,Sell,7/1/2015 11:00,0.67463,0.67513,($6.00),"$11,466.00 ",-5,Losing
1208,7/1/2015 17:00,Buy,7/1/2015 17:00,0.67309,0.67327,$0.80 ,"$11,466.80 ",1.8,Neutral
1209,7/1/2015 20:00,Buy,7/1/2015 20:00,0.67111,0.6709,($3.10),"$11,463.70 ",-2.1,Neutral
1210,7/2/2015 17:00,Buy,7/2/2015 17:00,0.67159,0.67197,$2.80 ,"$11,466.50 ",3.8,Neutral
1211,7/2/2015 22:00,Buy,7/2/2015 22:00,0.67164,0.67179,$0.50 ,"$11,467.00 ",1.5,Neutral
1212,7/9/2015 4:00,Buy,7/9/2015 5:00,0.67186,0.67117,($7.90),"$11,459.10 ",-6.9,Losing
1213,7/9/2015 13:00,Buy,7/9/2015 13:00,0.67212,0.67219,($0.30),"$11,458.80 ",0.7,Neutral
1214,7/10/2015 16:00,Sell,7/10/2015 16:00,0.67216,0.6714,$6.60 ,"$11,465.40 ",7.6,Winning
1215,7/12/2015 16:00,Buy,7/12/2015 16:00,0.66913,0.6696,$3.70 ,"$11,469.10 ",4.7,Neutral
1216,7/12/2015 21:00,Sell,7/12/2015 21:00,0.67175,0.67147,$1.80 ,"$11,470.90 ",2.8,Neutral
1217,7/12/2015 23:00,Sell,7/12/2015 23:00,0.67346,0.67309,$2.70 ,"$11,473.60 ",3.7,Neutral
1218,7/15/2015 13:00,Buy,7/15/2015 14:00,0.65957,0.65941,($2.60),"$11,471.00 ",-1.6,Neutral
1219,7/17/2015 4:00,Buy,7/17/2015 4:00,0.65296,0.65314,$0.80 ,"$11,471.80 ",1.8,Neutral
1220,7/17/2015 16:00,Sell,7/17/2015 16:00,0.6527,0.65121,$13.90 ,"$11,485.70 ",14.9,Winning
1221,7/20/2015 3:00,Sell,7/20/2015 3:00,0.65941,0.65838,$9.30 ,"$11,495.00 ",10.3,Winning
1222,7/20/2015 17:00,Buy,7/20/2015 17:00,0.65559,0.65585,$1.60 ,"$11,496.60 ",2.6,Neutral
1223,7/21/2015 3:00,Sell,7/21/2015 3:00,0.66041,0.66001,$3.00 ,"$11,499.60 ",4,Neutral
1224,7/21/2015 17:00,Buy,7/21/2015 17:00,0.6616,0.66217,$4.70 ,"$11,504.30 ",5.7,Winning
1225,7/22/2015 15:00,Sell,7/22/2015 15:00,0.65847,0.65832,$0.50 ,"$11,504.80 ",1.5,Neutral
1226,7/23/2015 22:00,Sell,7/23/2015 22:00,0.65958,0.65817,$13.10 ,"$11,517.90 ",14.1,Winning
1227,7/24/2015 6:00,Buy,7/24/2015 6:00,0.65707,0.6576,$4.30 ,"$11,522.20 ",5.3,Winning
1228,7/24/2015 8:00,Buy,7/24/2015 8:00,0.65622,0.65756,$12.40 ,"$11,534.60 ",13.4,Winning
1229,7/26/2015 17:00,Buy,7/26/2015 17:00,0.65629,0.65706,$6.70 ,"$11,541.30 ",7.7,Winning
1230,7/27/2015 15:00,Buy,7/27/2015 15:00,0.66107,0.66061,($5.60),"$11,535.70 ",-4.6,Neutral
1231,7/27/2015 20:00,Sell,7/27/2015 20:00,0.66255,0.66408,($16.30),"$11,519.40 ",-15.3,Losing
1232,7/29/2015 10:00,Sell,7/29/2015 10:00,0.66916,0.66776,$13.00 ,"$11,532.40 ",14,Winning
1233,7/29/2015 21:00,Sell,7/29/2015 22:00,0.664,0.6637,$2.00 ,"$11,534.40 ",3,Neutral
1234,7/30/2015 8:00,Buy,7/30/2015 8:00,0.66048,0.66023,($3.50),"$11,530.90 ",-2.5,Neutral
1235,7/31/2015 14:00,Buy,7/31/2015 15:00,0.66065,0.65988,($8.70),"$11,522.20 ",-7.7,Losing
1236,8/2/2015 15:00,Buy,8/2/2015 15:00,0.65871,0.65885,$0.40 ,"$11,522.60 ",1.4,Neutral
1237,8/2/2015 16:00,Sell,8/2/2015 16:00,0.65885,0.66024,($14.90),"$11,507.70 ",-13.9,Losing
1238,8/2/2015 19:00,Sell,8/2/2015 19:00,0.659,0.65785,$10.50 ,"$11,518.20 ",11.5,Winning
1239,8/2/2015 23:00,Sell,8/2/2015 23:00,0.65815,0.6583,($2.50),"$11,515.70 ",-1.5,Neutral
1240,8/4/2015 5:00,Sell,8/4/2015 5:00,0.6606,0.66031,$1.90 ,"$11,517.60 ",2.9,Neutral
1241,8/4/2015 19:00,Sell,8/4/2015 19:00,0.65326,0.65345,($2.90),"$11,514.70 ",-1.9,Neutral
1242,8/7/2015 8:00,Sell,8/7/2015 8:00,0.65745,0.65295,$44.00 ,"$11,558.70 ",45,Winning
1243,8/9/2015 16:00,Buy,8/9/2015 16:00,0.66019,0.66099,$7.00 ,"$11,565.70 ",8,Winning
1244,8/9/2015 20:00,Sell,8/9/2015 20:00,0.6604,0.66027,$0.30 ,"$11,566.00 ",1.3,Neutral
1245,8/10/2015 4:00,Buy,8/10/2015 5:00,0.65911,0.65631,($29.00),"$11,537.00 ",-28,Losing
1246,8/10/2015 7:00,Buy,8/10/2015 7:00,0.65608,0.65771,$15.30 ,"$11,552.30 ",16.3,Winning
1247,8/10/2015 12:00,Sell,8/10/2015 12:00,0.66,0.66183,($19.30),"$11,533.00 ",-18.3,Losing
1248,8/13/2015 11:00,Sell,8/13/2015 11:00,0.65572,0.65699,($13.70),"$11,519.30 ",-12.7,Losing
1249,8/18/2015 3:00,Buy,8/18/2015 3:00,0.65845,0.65795,($6.00),"$11,513.30 ",-5,Neutral
1250,8/20/2015 4:00,Buy,8/20/2015 5:00,0.65943,0.6587,($8.30),"$11,505.00 ",-7.3,Losing
1251,8/20/2015 17:00,Buy,8/20/2015 17:00,0.66222,0.6626,$2.80 ,"$11,507.80 ",3.8,Neutral
1252,8/20/2015 19:00,Buy,8/20/2015 19:00,0.662,0.66207,($0.30),"$11,507.50 ",0.7,Neutral
1253,8/21/2015 0:00,Sell,8/21/2015 0:00,0.66121,0.66239,($12.80),"$11,494.70 ",-11.8,Losing
1254,8/23/2015 15:00,Buy,8/23/2015 16:00,0.66779,0.66568,($22.10),"$11,472.60 ",-21.1,Losing
1255,8/23/2015 19:00,Buy,8/23/2015 19:00,0.66411,0.66252,($16.90),"$11,455.70 ",-15.9,Losing
1256,8/23/2015 23:00,Buy,8/23/2015 23:00,0.65858,0.65914,$4.60 ,"$11,460.30 ",5.6,Winning
1257,8/24/2015 5:00,Buy,8/24/2015 6:00,0.65892,0.65682,($22.00),"$11,438.30 ",-21,Losing
1258,8/25/2015 11:00,Buy,8/25/2015 11:00,0.6515,0.65182,$2.20 ,"$11,440.50 ",3.2,Neutral
1259,8/25/2015 16:00,Buy,8/25/2015 16:00,0.64788,0.64692,($10.60),"$11,429.90 ",-9.6,Losing
1260,8/25/2015 18:00,Sell,8/25/2015 18:00,0.64849,0.64811,$2.80 ,"$11,432.70 ",3.8,Neutral
1261,8/25/2015 20:00,Buy,8/25/2015 20:00,0.64665,0.64785,$11.00 ,"$11,443.70 ",12,Winning
1262,8/26/2015 11:00,Buy,8/26/2015 13:00,0.64282,0.64231,($6.10),"$11,437.60 ",-5.1,Losing
1263,8/26/2015 15:00,Buy,8/26/2015 15:00,0.6415,0.64301,$14.10 ,"$11,451.70 ",15.1,Winning
1264,8/31/2015 9:00,Buy,8/31/2015 9:00,0.6383,0.63668,($17.20),"$11,434.50 ",-16.2,Losing
1265,9/1/2015 4:00,Buy,9/1/2015 5:00,0.63695,0.63344,($36.10),"$11,398.40 ",-35.1,Losing
1266,9/1/2015 17:00,Buy,9/1/2015 17:00,0.63245,0.63349,$9.40 ,"$11,407.80 ",10.4,Winning
1267,9/2/2015 0:00,Sell,9/2/2015 0:00,0.63657,0.63624,$2.30 ,"$11,410.10 ",3.3,Neutral
1268,9/4/2015 14:00,Sell,9/4/2015 14:00,0.62887,0.63003,($12.60),"$11,397.50 ",-11.6,Losing
1269,9/6/2015 15:00,Buy,9/6/2015 15:00,0.62776,0.62907,$12.10 ,"$11,409.60 ",13.1,Winning
1270,9/7/2015 7:00,Buy,9/7/2015 7:00,0.62581,0.62569,($2.20),"$11,407.40 ",-1.2,Neutral
1271,9/8/2015 17:00,Buy,9/8/2015 18:00,0.63374,0.63586,$20.20 ,"$11,427.60 ",21.2,Winning
1272,9/10/2015 9:00,Buy,9/10/2015 10:00,0.62823,0.62714,($11.90),"$11,415.70 ",-10.9,Losing
1273,9/10/2015 12:00,Sell,9/10/2015 12:00,0.63051,0.62941,$10.00 ,"$11,425.70 ",11,Winning
